{{1, 0, 0, 0}, {3, -2, 2, 0}}
{{16547, 7640, 14618, -1322}, {4297, 1984, 3796, -344}}
{{16547, 7790, 14558, -1088}, {7561, 3560, 6652, -496}}
{{16547, 8018, 13022, -6320}, {4945, 2396, 3892, -1888}}
{{16563, -3094, 9646, -13104}, {4189, -782, 2440, -3314}}
{{16563, -2624, 10146, -12826}, {6313, -1000, 3868, -4888}}
{{16563, -1128, 9970, -13178}, {3529, -240, 2124, -2808}}
{{16563, -1056, 9686, -13394}, {3393, -216, 1984, -2744}}
{{16563, -568, 6438, -15250}, {3745, -128, 1456, -3448}}
{{16563, 568, 6438, -15250}, {3745, 128, 1456, -3448}}
{{16563, 1056, 9686, -13394}, {3393, 216, 1984, -2744}}
{{16563, 1128, 9970, -13178}, {3529, 240, 2124, -2808}}
{{16563, 2624, 10146, -12826}, {6313, 1000, 3868, -4888}}
{{16563, 3094, 9646, -13104}, {4189, 782, 2440, -3314}}
{{16579, -5290, 15706, -448}, {6549, -2090, 6204, -178}}
{{16579, -602, 6250, -15344}, {7745, -280, 2920, -7168}}
{{16579, 602, 6250, -15344}, {7745, 280, 2920, -7168}}
{{16579, 5290, 15706, -448}, {6549, 2090, 6204, -178}}
{{16595, -6146, 15142, -2888}, {7005, -2594, 6392, -1218}}
{{16595, -826, 5902, -15488}, {7209, -360, 2564, -6728}}
{{16595, 826, 5902, -15488}, {7209, 360, 2564, -6728}}
{{16595, 6146, 15142, -2888}, {7005, 2594, 6392, -1218}}
{{16611, -7962, 12070, -8176}, {3677, -1762, 2672, -1810}}
{{16611, -7330, 14898, -496}, {4357, -1922, 3908, -130}}
{{16611, -2174, 8850, -13888}, {5377, -704, 2864, -4496}}
{{16611, -1334, 9558, -13520}, {9769, -784, 5620, -7952}}
{{16611, 1334, 9558, -13520}, {9769, 784, 5620, -7952}}
{{16611, 2174, 8850, -13888}, {5377, 704, 2864, -4496}}
{{16611, 7330, 14898, -496}, {4357, 1922, 3908, -130}}
{{16611, 7962, 12070, -8176}, {3677, 1762, 2672, -1810}}
{{16627, -7048, 14830, -2618}, {6305, -2672, 5624, -992}}
{{16627, -1072, 6538, -15250}, {6125, -394, 2408, -5618}}
{{16627, 1072, 6538, -15250}, {6125, 394, 2408, -5618}}
{{16627, 7048, 14830, -2618}, {6305, 2672, 5624, -992}}
{{16659, -7730, 13514, -5928}, {8225, -3816, 6672, -2928}}
{{16659, -7690, 13186, -6672}, {7489, -3456, 5928, -3000}}
{{16659, -7680, 14726, -1298}, {6561, -3024, 5800, -512}}
{{16659, -5050, 15826, -1248}, {6421, -1946, 6100, -482}}
{{16659, -634, 6418, -15360}, {8225, -312, 3168, -7584}}
{{16659, -624, 6298, -15410}, {5165, -194, 1952, -4778}}
{{16659, 624, 6298, -15410}, {5165, 194, 1952, -4778}}
{{16659, 634, 6418, -15360}, {8225, 312, 3168, -7584}}
{{16659, 5050, 15826, -1248}, {6421, 1946, 6100, -482}}
{{16659, 7680, 14726, -1298}, {6561, 3024, 5800, -512}}
{{16659, 7690, 13186, -6672}, {7489, 3456, 5928, -3000}}
{{16659, 7730, 13514, -5928}, {8225, 3816, 6672, -2928}}
{{16667, -7732, 13142, -6730}, {8405, -3898, 6628, -3394}}
{{16667, -7468, 13330, -6658}, {8253, -3698, 6600, -3298}}
{{16667, 7468, 13330, -6658}, {8253, 3698, 6600, -3298}}
{{16667, 7732, 13142, -6730}, {8405, 3898, 6628, -3394}}
{{16683, -8044, 11914, -8466}, {4273, -2060, 3052, -2168}}
{{16683, -7468, 13350, -6658}, {3529, -1580, 2824, -1408}}
{{16683, -1988, 8950, -13938}, {10133, -1206, 5436, -8466}}
{{16683, -1004, 9786, -13474}, {8413, -506, 4936, -6794}}
{{16683, 1004, 9786, -13474}, {8413, 506, 4936, -6794}}
{{16683, 1988, 8950, -13938}, {10133, 1206, 5436, -8466}}
{{16683, 7468, 13350, -6658}, {3529, 1580, 2824, -1408}}
{{16683, 8044, 11914, -8466}, {4273, 2060, 3052, -2168}}
{{16723, -12498, 10650, -3168}, {3813, -2850, 2428, -722}}
{{16723, -1518, 9498, -13680}, {3873, -352, 2200, -3168}}
{{16723, 1518, 9498, -13680}, {3873, 352, 2200, -3168}}
{{16723, 12498, 10650, -3168}, {3813, 2850, 2428, -722}}
{{16739, -1888, 9026, -13970}, {6729, -760, 3628, -5616}}
{{16739, -632, 6214, -15530}, {4225, -160, 1568, -3920}}
{{16739, 632, 6214, -15530}, {4225, 160, 1568, -3920}}
{{16739, 1888, 9026, -13970}, {6729, 760, 3628, -5616}}
{{16771, -6946, 15070, -2432}, {3597, -1490, 3232, -522}}
{{16771, -1814, 10070, -13288}, {6281, -680, 3772, -4976}}
{{16771, 1814, 10070, -13288}, {6281, 680, 3772, -4976}}
{{16771, 6946, 15070, -2432}, {3597, 1490, 3232, -522}}
{{16779, -3292, 9510, -13426}, {3529, -692, 2000, -2824}}
{{16779, -1100, 9906, -13498}, {4465, -292, 2636, -3592}}
{{16779, 1100, 9906, -13498}, {4465, 292, 2636, -3592}}
{{16779, 3292, 9510, -13426}, {3529, 692, 2000, -2824}}
{{16803, -9298, 12002, -7200}, {6273, -3472, 4480, -2688}}
{{16803, -7530, 13478, -6632}, {6733, -3018, 5400, -2658}}
{{16803, -7058, 15010, -2688}, {7809, -3280, 6976, -1248}}
{{16803, -606, 6254, -15584}, {8393, -304, 3124, -7784}}
{{16803, 606, 6254, -15584}, {8393, 304, 3124, -7784}}
{{16803, 7058, 15010, -2688}, {7809, 3280, 6976, -1248}}
{{16803, 7530, 13478, -6632}, {6733, 3018, 5400, -2658}}
{{16803, 9298, 12002, -7200}, {6273, 3472, 4480, -2688}}
{{16811, -8076, 12138, -8370}, {4305, -2068, 3108, -2144}}
{{16811, -3180, 9726, -13338}, {10005, -1894, 5788, -7938}}
{{16811, 3180, 9726, -13338}, {10005, 1894, 5788, -7938}}
{{16811, 8076, 12138, -8370}, {4305, 2068, 3108, -2144}}
{{16819, -7730, 14906, -968}, {6549, -3010, 5804, -378}}
{{16819, -7330, 12662, -8296}, {6685, -2914, 5032, -3298}}
{{16819, -550, 6302, -15584}, {10473, -344, 3924, -9704}}
{{16819, -418, 6410, -15544}, {5185, -128, 1976, -4792}}
{{16819, 418, 6410, -15544}, {5185, 128, 1976, -4792}}
{{16819, 550, 6302, -15584}, {10473, 344, 3924, -9704}}
{{16819, 7330, 12662, -8296}, {6685, 2914, 5032, -3298}}
{{16819, 7730, 14906, -968}, {6549, 3010, 5804, -378}}
{{16835, -9370, 12010, -7168}, {5225, -2908, 3728, -2224}}
{{16835, -7702, 14938, -976}, {7745, -3544, 6872, -448}}
{{16835, -2374, 8378, -14408}, {6565, -926, 3268, -5618}}
{{16835, -1234, 6482, -15488}, {4933, -362, 1900, -4538}}
{{16835, 1234, 6482, -15488}, {4933, 362, 1900, -4538}}
{{16835, 2374, 8378, -14408}, {6565, 926, 3268, -5618}}
{{16835, 7702, 14938, -976}, {7745, 3544, 6872, -448}}
{{16835, 9370, 12010, -7168}, {5225, 2908, 3728, -2224}}
{{16851, -7858, 13306, -6720}, {4037, -1882, 3188, -1610}}
{{16851, -2950, 10082, -13176}, {8225, -1440, 4920, -6432}}
{{16851, 2950, 10082, -13176}, {8225, 1440, 4920, -6432}}
{{16851, 7858, 13306, -6720}, {4037, 1882, 3188, -1610}}
{{16867, -12128, 11650, -1298}, {6665, -4792, 4604, -512}}
{{16867, -632, 6358, -15610}, {3045, -114, 1148, -2818}}
{{16867, 632, 6358, -15610}, {3045, 114, 1148, -2818}}
{{16867, 12128, 11650, -1298}, {6665, 4792, 4604, -512}}
{{16883, -7160, 15038, -2762}, {4545, -1928, 4048, -744}}
{{16883, -3594, 10386, -12816}, {3765, -802, 2316, -2858}}
{{16883, -3034, 10366, -12976}, {4509, -810, 2768, -3466}}
{{16883, -2488, 8962, -14090}, {6253, -922, 3320, -5218}}
{{16883, -2050, 8822, -14248}, {3965, -482, 2072, -3346}}
{{16883, -1422, 9690, -13752}, {4245, -358, 2436, -3458}}
{{16883, 1422, 9690, -13752}, {4245, 358, 2436, -3458}}
{{16883, 2050, 8822, -14248}, {3965, 482, 2072, -3346}}
{{16883, 2488, 8962, -14090}, {6253, 922, 3320, -5218}}
{{16883, 3034, 10366, -12976}, {4509, 810, 2768, -3466}}
{{16883, 3594, 10386, -12816}, {3765, 802, 2316, -2858}}
{{16883, 7160, 15038, -2762}, {4545, 1928, 4048, -744}}
{{16899, -8240, 13242, -6506}, {8745, -4264, 6852, -3368}}
{{16899, -7930, 14886, -1048}, {4813, -2258, 4240, -298}}
{{16899, -2186, 8502, -14440}, {5065, -656, 2548, -4328}}
{{16899, -1520, 10202, -13386}, {6313, -568, 3812, -5000}}
{{16899, -1000, 6718, -15474}, {3521, -208, 1400, -3224}}
{{16899, -312, 4766, -16210}, {7733, -142, 2180, -7418}}
{{16899, 312, 4766, -16210}, {7733, 142, 2180, -7418}}
{{16899, 1000, 6718, -15474}, {3521, 208, 1400, -3224}}
{{16899, 1520, 10202, -13386}, {6313, 568, 3812, -5000}}
{{16899, 2186, 8502, -14440}, {5065, 656, 2548, -4328}}
{{16899, 7930, 14886, -1048}, {4813, 2258, 4240, -298}}
{{16899, 8240, 13242, -6506}, {8745, 4264, 6852, -3368}}
{{16931, -10040, 12002, -6466}, {3561, -2112, 2524, -1360}}
{{16931, -1552, 10166, -13450}, {6709, -614, 4028, -5330}}
{{16931, 1552, 10166, -13450}, {6709, 614, 4028, -5330}}
{{16931, 10040, 12002, -6466}, {3561, 2112, 2524, -1360}}
{{16963, -9610, 11962, -7232}, {3477, -1970, 2452, -1482}}
{{16963, -7094, 15034, -3376}, {3669, -1534, 3252, -730}}
{{16963, -1726, 10066, -13544}, {6633, -676, 3936, -5296}}
{{16963, -1070, 10178, -13528}, {7745, -488, 4648, -6176}}
{{16963, 1070, 10178, -13528}, {7745, 488, 4648, -6176}}
{{16963, 1726, 10066, -13544}, {6633, 676, 3936, -5296}}
{{16963, 7094, 15034, -3376}, {3669, 1534, 3252, -730}}
{{16963, 9610, 11962, -7232}, {3477, 1970, 2452, -1482}}
{{16979, -7130, 15166, -2728}, {4845, -2034, 4328, -778}}
{{16979, -2138, 8510, -14536}, {6345, -800, 3180, -5432}}
{{16979, 2138, 8510, -14536}, {6345, 800, 3180, -5432}}
{{16979, 7130, 15166, -2728}, {4845, 2034, 4328, -778}}
{{17003, -6764, 15226, -3394}, {3569, -1420, 3196, -712}}
{{17003, -1604, 10246, -13474}, {7029, -662, 4236, -5570}}
{{17003, 1604, 10246, -13474}, {7029, 662, 4236, -5570}}
{{17003, 6764, 15226, -3394}, {3569, 1420, 3196, -712}}
{{17011, -9410, 12442, -6784}, {5097, -2820, 3728, -2032}}
{{17011, -7982, 14986, -1040}, {7329, -3440, 6456, -448}}
{{17011, 7982, 14986, -1040}, {7329, 3440, 6456, -448}}
{{17011, 9410, 12442, -6784}, {5097, 2820, 3728, -2032}}
{{17019, -7516, 12750, -8402}, {7145, -3156, 5352, -3528}}
{{17019, -1068, 6106, -15850}, {10525, -662, 3776, -9802}}
{{17019, 1068, 6106, -15850}, {10525, 662, 3776, -9802}}
{{17019, 7516, 12750, -8402}, {7145, 3156, 5352, -3528}}
{{17043, -13152, 10262, -3490}, {4769, -3680, 2872, -976}}
{{17043, -6742, 15250, -3528}, {4645, -1838, 4156, -962}}
{{17043, -2656, 8874, -14306}, {4301, -670, 2240, -3610}}
{{17043, -2546, 8986, -14256}, {7145, -1068, 3768, -5976}}
{{17043, 2546, 8986, -14256}, {7145, 1068, 3768, -5976}}
{{17043, 2656, 8874, -14306}, {4301, 670, 2240, -3610}}
{{17043, 6742, 15250, -3528}, {4645, 1838, 4156, -962}}
{{17043, 13152, 10262, -3490}, {4769, 3680, 2872, -976}}
{{17059, -9350, 12646, -6608}, {7133, -3910, 5288, -2762}}
{{17059, -1054, 6142, -15880}, {7185, -444, 2588, -6688}}
{{17059, 1054, 6142, -15880}, {7185, 444, 2588, -6688}}
{{17059, 9350, 12646, -6608}, {7133, 3910, 5288, -2762}}
{{17075, -7784, 15142, -1298}, {6721, -3064, 5960, -512}}
{{17075, -632, 6458, -15794}, {5373, -198, 2032, -4970}}
{{17075, 632, 6458, -15794}, {5373, 198, 2032, -4970}}
{{17075, 7784, 15142, -1298}, {6721, 3064, 5960, -512}}
{{17091, -12264, 11830, -1322}, {4449, -3192, 3080, -344}}
{{17091, -8314, 13430, -6528}, {7977, -3880, 6268, -3048}}
{{17091, -7730, 13918, -6216}, {7785, -3520, 6340, -2832}}
{{17091, -2184, 9130, -14282}, {3085, -394, 1648, -2578}}
{{17091, 2184, 9130, -14282}, {3085, 394, 1648, -2578}}
{{17091, 7730, 13918, -6216}, {7785, 3520, 6340, -2832}}
{{17091, 8314, 13430, -6528}, {7977, 3880, 6268, -3048}}
{{17091, 12264, 11830, -1322}, {4449, 3192, 3080, -344}}
{{17115, -8188, 12418, -8466}, {4625, -2212, 3356, -2288}}
{{17115, -2524, 9062, -14298}, {10133, -1494, 5364, -8466}}
{{17115, 2524, 9062, -14298}, {10133, 1494, 5364, -8466}}
{{17115, 8188, 12418, -8466}, {4625, 2212, 3356, -2288}}
{{17123, -6242, 15730, -2608}, {3845, -1402, 3532, -586}}
{{17123, -1622, 9850, -13912}, {7425, -704, 4272, -6032}}
{{17123, -1552, 9710, -14018}, {8833, -800, 5008, -7232}}
{{17123, -352, 4850, -16418}, {3913, -80, 1108, -3752}}
{{17123, 352, 4850, -16418}, {3913, 80, 1108, -3752}}
{{17123, 1552, 9710, -14018}, {8833, 800, 5008, -7232}}
{{17123, 1622, 9850, -13912}, {7425, 704, 4272, -6032}}
{{17123, 6242, 15730, -2608}, {3845, 1402, 3532, -586}}
{{17155, -7792, 15226, -1322}, {4457, -2024, 3956, -344}}
{{17155, -2882, 10306, -13408}, {4773, -802, 2868, -3730}}
{{17155, -2846, 9058, -14288}, {4037, -670, 2132, -3362}}
{{17155, -2168, 9166, -14338}, {5429, -686, 2900, -4538}}
{{17155, 2168, 9166, -14338}, {5429, 686, 2900, -4538}}
{{17155, 2846, 9058, -14288}, {4037, 670, 2132, -3362}}
{{17155, 2882, 10306, -13408}, {4773, 802, 2868, -3730}}
{{17155, 7792, 15226, -1322}, {4457, 2024, 3956, -344}}
{{17171, -7694, 15350, -152}, {4797, -2150, 4288, -42}}
{{17171, -7000, 15466, -2578}, {7145, -2912, 6436, -1072}}
{{17171, -2674, 8950, -14408}, {5425, -844, 2828, -4552}}
{{17171, -848, 6190, -15994}, {6581, -326, 2372, -6130}}
{{17171, 848, 6190, -15994}, {6581, 326, 2372, -6130}}
{{17171, 2674, 8950, -14408}, {5425, 844, 2828, -4552}}
{{17171, 7000, 15466, -2578}, {7145, 2912, 6436, -1072}}
{{17171, 7694, 15350, -152}, {4797, 2150, 4288, -42}}
{{17179, -8380, 12182, -8746}, {6633, -3236, 4704, -3376}}
{{17179, -676, 6610, -15842}, {10413, -410, 4008, -9602}}
{{17179, 676, 6610, -15842}, {10413, 410, 4008, -9602}}
{{17179, 8380, 12182, -8746}, {6633, 3236, 4704, -3376}}
{{17187, -12584, 11646, -1186}, {7201, -5272, 4880, -496}}
{{17187, -920, 6162, -16018}, {3101, -166, 1112, -2890}}
{{17187, 920, 6162, -16018}, {3101, 166, 1112, -2890}}
{{17187, 12584, 11646, -1186}, {7201, 5272, 4880, -496}}
{{17219, -9650, 12574, -6728}, {8681, -4864, 6340, -3392}}
{{17219, -7738, 13750, -6896}, {7209, -3240, 5756, -2888}}
{{17219, -2602, 9050, -14416}, {3509, -530, 1844, -2938}}
{{17219, -850, 10306, -13768}, {4725, -234, 2828, -3778}}
{{17219, 850, 10306, -13768}, {4725, 234, 2828, -3778}}
{{17219, 2602, 9050, -14416}, {3509, 530, 1844, -2938}}
{{17219, 7738, 13750, -6896}, {7209, 3240, 5756, -2888}}
{{17219, 9650, 12574, -6728}, {8681, 4864, 6340, -3392}}
{{17235, -12912, 10946, -3242}, {7273, -5448, 4620, -1368}}
{{17235, -7094, 15342, -3368}, {6605, -2718, 5880, -1290}}
{{17235, -888, 6134, -16082}, {3989, -206, 1420, -3722}}
{{17235, -618, 6670, -15880}, {6833, -244, 2644, -6296}}
{{17235, 618, 6670, -15880}, {6833, 244, 2644, -6296}}
{{17235, 888, 6134, -16082}, {3989, 206, 1420, -3722}}
{{17235, 7094, 15342, -3368}, {6605, 2718, 5880, -1290}}
{{17235, 12912, 10946, -3242}, {7273, 5448, 4620, -1368}}
{{17251, -8120, 13942, -6106}, {3841, -1808, 3104, -1360}}
{{17251, -1648, 9986, -13970}, {7629, -730, 4416, -6178}}
{{17251, 1648, 9986, -13970}, {7629, 730, 4416, -6178}}
{{17251, 8120, 13942, -6106}, {3841, 1808, 3104, -1360}}
{{17259, -7804, 15358, -1050}, {4873, -2204, 4336, -296}}
{{17259, -2756, 8962, -14490}, {5453, -870, 2832, -4578}}
{{17259, 2756, 8962, -14490}, {5453, 870, 2832, -4578}}
{{17259, 7804, 15358, -1050}, {4873, 2204, 4336, -296}}
{{17267, -9638, 12670, -6688}, {6717, -3750, 4928, -2602}}
{{17267, -1262, 6662, -15880}, {7185, -524, 2772, -6608}}
{{17267, 1262, 6662, -15880}, {7185, 524, 2772, -6608}}
{{17267, 9638, 12670, -6688}, {6717, 3750, 4928, -2602}}
{{17299, -8370, 13578, -6696}, {8001, -3872, 6280, -3096}}
{{17299, -1622, 9746, -14200}, {3813, -358, 2148, -3130}}
{{17299, -1354, 9970, -14072}, {4005, -314, 2308, -3258}}
{{17299, 1354, 9970, -14072}, {4005, 314, 2308, -3258}}
{{17299, 1622, 9746, -14200}, {3813, 358, 2148, -3130}}
{{17299, 8370, 13578, -6696}, {8001, 3872, 6280, -3096}}
{{17315, -7882, 12938, -8384}, {4117, -1874, 3076, -1994}}
{{17315, -3022, 10418, -13496}, {10305, -1800, 6200, -8032}}
{{17315, 3022, 10418, -13496}, {10305, 1800, 6200, -8032}}
{{17315, 7882, 12938, -8384}, {4117, 1874, 3076, -1994}}
{{17323, -9644, 12374, -7346}, {6473, -3604, 4624, -2744}}
{{17323, -8020, 13718, -6898}, {6729, -3116, 5328, -2680}}
{{17323, -1364, 6706, -15914}, {8493, -670, 3288, -7802}}
{{17323, -1132, 6898, -15850}, {7933, -518, 3160, -7258}}
{{17323, 1132, 6898, -15850}, {7933, 518, 3160, -7258}}
{{17323, 1364, 6706, -15914}, {8493, 670, 3288, -7802}}
{{17323, 8020, 13718, -6898}, {6729, 3116, 5328, -2680}}
{{17323, 9644, 12374, -7346}, {6473, 3604, 4624, -2744}}
{{17347, -8654, 15026, -496}, {4549, -2270, 3940, -130}}
{{17347, -2210, 9218, -14528}, {4681, -596, 2488, -3920}}
{{17347, 2210, 9218, -14528}, {4681, 596, 2488, -3920}}
{{17347, 8654, 15026, -496}, {4549, 2270, 3940, -130}}
{{17355, -7764, 13762, -7178}, {3889, -1740, 3084, -1608}}
{{17355, -1452, 9926, -14162}, {9013, -754, 5156, -7354}}
{{17355, 1452, 9926, -14162}, {9013, 754, 5156, -7354}}
{{17355, 7764, 13762, -7178}, {3889, 1740, 3084, -1608}}
{{17363, -3602, 9958, -13760}, {4909, -1018, 2816, -3890}}
{{17363, -2786, 9014, -14576}, {4653, -746, 2416, -3906}}
{{17363, 2786, 9014, -14576}, {4653, 746, 2416, -3906}}
{{17363, 3602, 9958, -13760}, {4909, 1018, 2816, -3890}}
{{17371, -6652, 15806, -2770}, {3561, -1364, 3240, -568}}
{{17371, -1108, 10426, -13850}, {7197, -458, 4320, -5738}}
{{17371, 1108, 10426, -13850}, {7197, 458, 4320, -5738}}
{{17371, 6652, 15806, -2770}, {3561, 1364, 3240, -568}}
{{17379, -13082, 11430, -496}, {4573, -3442, 3008, -130}}
{{17379, -7882, 15450, -1096}, {3973, -1802, 3532, -250}}
{{17379, -7440, 15506, -2498}, {6729, -2880, 6004, -968}}
{{17379, -7302, 15530, -2744}, {4069, -1710, 3636, -642}}
{{17379, -3352, 9870, -13906}, {3649, -704, 2072, -2920}}
{{17379, -3042, 10610, -13424}, {6473, -1132, 3952, -5000}}
{{17379, -2234, 9222, -14560}, {3113, -400, 1652, -2608}}
{{17379, -1654, 9882, -14200}, {5473, -520, 3112, -4472}}
{{17379, -1120, 10266, -13978}, {4585, -296, 2708, -3688}}
{{17379, -672, 6670, -16034}, {6245, -242, 2396, -5762}}
{{17379, 672, 6670, -16034}, {6245, 242, 2396, -5762}}
{{17379, 1120, 10266, -13978}, {4585, 296, 2708, -3688}}
{{17379, 1654, 9882, -14200}, {5473, 520, 3112, -4472}}
{{17379, 2234, 9222, -14560}, {3113, 400, 1652, -2608}}
{{17379, 3042, 10610, -13424}, {6473, 1132, 3952, -5000}}
{{17379, 3352, 9870, -13906}, {3649, 704, 2072, -2920}}
{{17379, 7302, 15530, -2744}, {4069, 1710, 3636, -642}}
{{17379, 7440, 15506, -2498}, {6729, 2880, 6004, -968}}
{{17379, 7882, 15450, -1096}, {3973, 1802, 3532, -250}}
{{17379, 13082, 11430, -496}, {4573, 3442, 3008, -130}}
{{17411, -5530, 16502, -496}, {4541, -1442, 4304, -130}}
{{17411, -2218, 9286, -14560}, {8169, -1040, 4356, -6832}}
{{17411, 2218, 9286, -14560}, {8169, 1040, 4356, -6832}}
{{17411, 5530, 16502, -496}, {4541, 1442, 4304, -130}}
{{17427, -7350, 15538, -2872}, {3845, -1622, 3428, -634}}
{{17427, -1402, 10050, -14168}, {6505, -524, 3752, -5288}}
{{17427, 1402, 10050, -14168}, {6505, 524, 3752, -5288}}
{{17427, 7350, 15538, -2872}, {3845, 1622, 3428, -634}}
{{17475, -8106, 14182, -6208}, {3677, -1706, 2984, -1306}}
{{17475, -1106, 10302, -14072}, {7849, -496, 4628, -6320}}
{{17475, 1106, 10302, -14072}, {7849, 496, 4628, -6320}}
{{17475, 8106, 14182, -6208}, {3677, 1706, 2984, -1306}}
{{17523, -6578, 15962, -3000}, {4501, -1690, 4100, -770}}
{{17523, -3370, 10162, -13872}, {7489, -1440, 4344, -5928}}
{{17523, -1794, 10406, -13984}, {9485, -970, 5632, -7570}}
{{17523, -622, 4662, -16880}, {3789, -134, 1008, -3650}}
{{17523, -614, 6786, -16144}, {9493, -334, 3676, -8746}}
{{17523, -478, 4650, -16888}, {6709, -182, 1780, -6466}}
{{17523, 478, 4650, -16888}, {6709, 182, 1780, -6466}}
{{17523, 614, 6786, -16144}, {9493, 334, 3676, -8746}}
{{17523, 622, 4662, -16880}, {3789, 134, 1008, -3650}}
{{17523, 1794, 10406, -13984}, {9485, 970, 5632, -7570}}
{{17523, 3370, 10162, -13872}, {7489, 1440, 4344, -5928}}
{{17523, 6578, 15962, -3000}, {4501, 1690, 4100, -770}}
{{17563, -9740, 12358, -7802}, {3945, -2188, 2776, -1752}}
{{17563, -1676, 10106, -14266}, {8493, -810, 4888, -6898}}
{{17563, 1676, 10106, -14266}, {8493, 810, 4888, -6898}}
{{17563, 9740, 12358, -7802}, {3945, 2188, 2776, -1752}}
{{17579, -7996, 14018, -6970}, {4881, -2220, 3892, -1936}}
{{17579, -2884, 9278, -14650}, {8709, -1430, 4596, -7258}}
{{17579, 2884, 9278, -14650}, {8709, 1430, 4596, -7258}}
{{17579, 7996, 14018, -6970}, {4881, 2220, 3892, -1936}}
{{17643, -13652, 10462, -3930}, {3913, -3028, 2320, -872}}
{{17643, -1612, 10210, -14298}, {4701, -430, 2720, -3810}}
{{17643, 1612, 10210, -14298}, {4701, 430, 2720, -3810}}
{{17643, 13652, 10462, -3930}, {3913, 3028, 2320, -872}}
{{17691, -8020, 14382, -6466}, {4969, -2252, 4040, -1816}}
{{17691, -2804, 9210, -14842}, {8269, -1310, 4304, -6938}}
{{17691, 2804, 9210, -14842}, {8269, 1310, 4304, -6938}}
{{17691, 8020, 14382, -6466}, {4969, 2252, 4040, -1816}}
{{17715, -9802, 12658, -7584}, {6729, -3724, 4808, -2880}}
{{17715, -8050, 14410, -6432}, {4037, -1834, 3284, -1466}}
{{17715, -7414, 15842, -2808}, {6821, -2854, 6100, -1082}}
{{17715, -7286, 15922, -2688}, {8225, -3384, 7392, -1248}}
{{17715, -6410, 16270, -2832}, {4669, -1690, 4288, -746}}
{{17715, -2258, 9382, -14856}, {7785, -992, 4124, -6528}}
{{17715, -1654, 10082, -14472}, {8225, -768, 4680, -6720}}
{{17715, -458, 6818, -16344}, {6633, -172, 2552, -6120}}
{{17715, 458, 6818, -16344}, {6633, 172, 2552, -6120}}
{{17715, 1654, 10082, -14472}, {8225, 768, 4680, -6720}}
{{17715, 2258, 9382, -14856}, {7785, 992, 4124, -6528}}
{{17715, 6410, 16270, -2832}, {4669, 1690, 4288, -746}}
{{17715, 7286, 15922, -2688}, {8225, 3384, 7392, -1248}}
{{17715, 7414, 15842, -2808}, {6821, 2854, 6100, -1082}}
{{17715, 8050, 14410, -6432}, {4037, 1834, 3284, -1466}}
{{17715, 9802, 12658, -7584}, {6729, 3724, 4808, -2880}}
{{17747, -7328, 15950, -2618}, {6721, -2776, 6040, -992}}
{{17747, -1144, 6986, -16274}, {6685, -430, 2632, -6130}}
{{17747, 1144, 6986, -16274}, {6685, 430, 2632, -6130}}
{{17747, 7328, 15950, -2618}, {6721, 2776, 6040, -992}}
{{17771, -4012, 10730, -13586}, {4657, -1052, 2812, -3560}}
{{17771, -2260, 8686, -15338}, {4681, -596, 2288, -4040}}
{{17771, -2260, 9446, -14882}, {4681, -596, 2488, -3920}}
{{17771, -2252, 9410, -14906}, {5265, -668, 2788, -4416}}
{{17771, 2252, 9410, -14906}, {5265, 668, 2788, -4416}}
{{17771, 2260, 8686, -15338}, {4681, 596, 2288, -4040}}
{{17771, 2260, 9446, -14882}, {4681, 596, 2488, -3920}}
{{17771, 4012, 10730, -13586}, {4657, 1052, 2812, -3560}}
{{17795, -8006, 14102, -7328}, {4957, -2230, 3928, -2042}}
{{17795, -7544, 15922, -2498}, {6889, -2920, 6164, -968}}
{{17795, -7328, 16006, -2602}, {4545, -1872, 4088, -664}}
{{17795, -3344, 10298, -14122}, {6717, -1262, 3888, -5330}}
{{17795, -2738, 9278, -14936}, {9169, -1412, 4780, -7696}}
{{17795, -680, 6830, -16418}, {6453, -246, 2476, -5954}}
{{17795, 680, 6830, -16418}, {6453, 246, 2476, -5954}}
{{17795, 2738, 9278, -14936}, {9169, 1412, 4780, -7696}}
{{17795, 3344, 10298, -14122}, {6717, 1262, 3888, -5330}}
{{17795, 7328, 16006, -2602}, {4545, 1872, 4088, -664}}
{{17795, 7544, 15922, -2498}, {6889, 2920, 6164, -968}}
{{17795, 8006, 14102, -7328}, {4957, 2230, 3928, -2042}}
{{17819, -2580, 8958, -15186}, {6825, -988, 3432, -5816}}
{{17819, -732, 6906, -16410}, {5169, -212, 2004, -4760}}
{{17819, 732, 6906, -16410}, {5169, 212, 2004, -4760}}
{{17819, 2580, 8958, -15186}, {6825, 988, 3432, -5816}}
{{17843, -3422, 10358, -14120}, {9373, -1798, 5440, -7418}}
{{17843, -334, 4934, -17144}, {4573, -86, 1264, -4394}}
{{17843, 334, 4934, -17144}, {4573, 86, 1264, -4394}}
{{17843, 3422, 10358, -14120}, {9373, 1798, 5440, -7418}}
{{17875, -8666, 14062, -6832}, {5609, -2720, 4412, -2144}}
{{17875, -8174, 15862, -1048}, {5085, -2326, 4512, -298}}
{{17875, -8122, 15886, -1088}, {8169, -3712, 7260, -496}}
{{17875, -2306, 8998, -15272}, {5553, -716, 2796, -4744}}
{{17875, 2306, 8998, -15272}, {5553, 716, 2796, -4744}}
{{17875, 8122, 15886, -1088}, {8169, 3712, 7260, -496}}
